filename,speaker,tags,transcription,
HOTGUY.wav,tim,hot guy ,whos going to turn down a hot guy,
HOTITEM.wav,tim,hot item,youre a hot item,
HOTLASS.mp3,larry nickel,hot lass larry,shes uh a hot lass,
HOTMAIL.wav,doug,hotmail douchebag,hotmail screams douchbag,
HOTMILK-TIMBERFAKE.mp3,timberfake,hot milk timberfake,I need hot milk,
HOTOLDERGUY.mp3,cat,older hot guy,for an older guy your hot,
HOTPLAYER.mp3,doug,hot player,you gotta go with your hot player,
HOTSHOT.wav,unknown man,hot shot,hahaha ok hot shot,
HOTSIDELINEREPORTER.mp3,unknown man,sideline reporter,every town has like a hot sideline reporter and it was cool meeting stls last night,
HOTTAKESONTMA-LARRY.mp3,larry,hot takes larry,go ahead with the hot takes on the ryan kelley morning after,
HOTTESTTWINKS.mp3,tim,hottest twinks,wherever the hottest twinks are bro,
HOWAREYOUDOUG.mp3,jay jr,jay how are,how are you Doug?,
/HOWBOUTTHISWEATHER.wav,tim,weather,how bout this weather?,
HOWWEDOIN.mp3,unknown man,how we doin,how we doin fellas,
HOWYADOIN.wav,unknown woman,how doin,how ya doin boys,
HUH-LARRY.mp3,larry,huh larry,huh,
HUMMINGBIRDTOUNGEBOY.mp3,tim,tongue hummingbird ,you have the tongue of a hummingbird boy,
HUMPDAY.wav,unknown man,hump day,hump day,
HUNGLIKEABULL.mp3,tim,hung bull,hung like a spanish fighting bull,
HUNGERSTRIKE-TJMOE.mp3,tj moe,hunger strike tj moe,you dont need hard work you dont need intelligence you dont need a good break you just need a good old fashioned hunger strike to get what you want,
HolyCow.mp3,alpena ,holy cow alpena,holy cow ,
IAMGREAT-CAT.mp3,cat,great cat,well I am great wouldnt you say,
IDON'TKNOW.mp3,willy,dont know willy,I dont know,
IDONTCARE.wav,unknown man,dont care,I dont care,
IHAVENEVER.mp3,doug,have never,I have never in my live long life,
ILIKEHAMHOCKS.mp3,charlie,hamhocks charlie,I like hamhocks,
ILIKEIT-PLOWBOY.mp3,plowboy,plowboy like it,I like it,
ILOVEGIVINGHUGS.mp3,unknown man,love hugs,I love giving hugs,
ILOVETIM.mp3,unknown man,lemming,I love tim,
ILOVEYOUDOUG-JACKIE.mp3,jackie,jackie love doug,you know I love you doug,
ILoveIt.mp3,unknown man,love it,I love it,
INEEDDADDYTOGIVEMEORDERS.wav,unknown woman,porn daddy orders sub,im a very obedient girl I need daddy to give me orders,
IWANTTOBANGTIM-LARRY.mp3,larry nickel,bang larry lemming,I want to bang tim,
IWANTTOSCREWYOU.mp3,unknown man,screw,and then I wanted to screw you,
IWASINBED.wav,willy,bed willy,I was in bed,
I'MAPRO.wav,unknown man,pro,im a pro,
I'MHOT-LARRY.mp3,larry nickel,hot larry,im hot,
I'MNOTGAY.wav,unknown man,gay,im not gay,
I'MPRETTYHOTH.mp3,tim,hoth ,im pretty hoth,
I'MTHEBULL.mp3,jimmy the bull,bull,im not hard to find im the bull,
I'MTHEDOUCHE.mp3,plowboy,douche plowboy,im the douche,
I'M-ADOME.wav,charlie,ima do me charlie,"you do you, ima do me",
I'VEWORKEDINTV.mp3,charlie,network television journalism charlie,ive worked in television for 11 years professionaly ,
IDIOT.mp3,cat,idiot,what an idiot,
IDKIFTHATSWHATYOUSAID.wav,weezer,weezer dunno,I dont know if thats what you said,
IFONLYWECOULDBEDOUG.mp3,unknown man,could be doug,if only we could be doug vaughn,
IFWEWERESMART.mp3,charlie,smart charlie,"and if we were smart, which we werent ",
IGGYCUCKOLD.wav,iggy,cuck hedonism iggy mmf threesome swinger,a nice lady and her husband come up and asked if I wanted to join them in the pool,
ILLEGALFORMATION.mp3,unknown man,rams illegal formation,illegal formation the whole right side of the line was not on the line of scrimmage ,
IMACOOL.mp3,big al,cool big al,cat tell em im a cool,
IMAGAY.mp3,unknown man,gay,im a gay,
IMAWESOME-LARRY.mp3,larry nickel,awesome larry,and im awesome,
IMEXCITED.wav,unknown woman,woman excited,im excited,
"IMLACTATING,THX.wav",chaps,lactating chaps,doug im lactating thanks,
IMPRETTYDAMNGOOD.wav,tim,damn good,yea im pretty damn good,
IMSTICKINGITIN.wav,tim,stick in,Ill tell you what im doing im sticking it in,
IMPERIALISTICBASTARD.wav,unknown man,imperialistic bastard,imperalistic bastard,
INBED.mp3,tim,bed,doug and I watched it in bed,
INGAYCOMMUNITY.mp3,plowboy,gay community twink plowboy,basically doug I would be in the gay community a twink,
INTHEBUTT.mp3,tim,butt,what what in the butt,
INTHEPASTJIM.wav,matt holliday ,past matt holliday,dont live in the past jim,
INYOURMOUTH.mp3,plowboy,inch mouth oral,quarter inch in your mouth,
INCHESNEEDTOBEFILLED.mp3,unknown man,inches filled,there are inches of open spaces that need to be filled,
INDIFFERENTTODOUG.mp3,joe strauss,strauss indifferent,totally indifferent to what doug says,
INSIDESKINNY.wav,cat,inside skinny,thanks for the inside skinny,
INSTANTLEGEND.mp3,charlie,legent,instant legend,
INTELLIGENTGAYGUYS.mp3,tim,intelligent gay,guys who are intelligent but very gay,
INTERESTINGSEGMENT.mp3,unknown woman,interesting segment,yea it was definitely an interesting segment ,
INTERNMIKE.wav,tim,intern twink,intern mike is a cute little twink,
INTERRUPT.mp3,unknown man,interrupt,I dont want to interrupt anything am I interrupting something,
INTOTHEGAYS.mp3,katie kay,katie kay kkd lesbian gays,I guess im probably into the gays though,
IRISHWISKEY&SMALLPENIS.mp3,tim,irish penis small,theres al mcguire and hes gonna have some irish whiskey with a small penis,
ISTHISJAYJR.mp3,timberfake,timberfake jay randolph,is this randolph jr,
ISTIMHERE(MO).mp3,john mozeliak,mozeliak ,is tim here,
ISTIMTHERE.mp3,caller adam,there tim adam,is tim there,
ITMATTERS.wav,frank cusumano,matters frank it matters it matters,,
ITSUCKED.wav,unknown man,sucked terrible,aw it sucked,
ITSUCKS.wav,caller adam,sucks adam,it sucks,
IT'LLBEALRIGHT.mp3,rick hummel ,hummel breath alright,take a deep breath itll be alright,
IT'S50-50.mp3,charlie,charlie undecided,its 50 50,
IT'SINTHERE.wav,mike lee,lee in there,its in there,
ITCHTOSCRATCH.mp3,tim,itch scratch,dont you have an itch you have to scratch,
ITSASPANIEL.mp3,charlie,spaniel charlie,its a spaniel,
ITSDAMNTRUE-LARRY.mp3,larry nickel,true larry,its true its true its damn true,
ITSNOT1967DOUG.mp3,unknown man,past ,its not 1967 anymore doug,
ITSOKAYDOUG.wav,larry nickel,okay larry,its ok doug,
ITSTHE90S.wav,tim,relationships,its the 90s and open relationships were all the rage,
ITSTHESEC.wav,unknown man,sec,its the sec man,
ITSTRUE.wav,joe roderick,roderick true,its true doug,
IZZO.wav,dick vitale,izzo vitale tournament ncaa march madness italian,sorry tom izzo,
JACKKENNEDYOFLESBIANISM.mp3,tim,lesbianism jack kennedy,im the jack kennedy of lesbianism,
JANIEWANTTOTOUCH.mp3,jay jr,lesbian janie jr touch,janie you want to touch,
JAREDFROMSUBWAYCUTOUT.mp3,unknown man,jared subway cutout,hey doug what are you going to do with your jared from subway cutout,
JASMINSIDEOFDOUG.mp3,jasmine huda,jasmine huda kmov,well I have never seen this side of you doug,
JAYJRBULL.mp3,plowboy,jay bull plowboy,sounds like jay jr is more of a bull than we thought,
JENNASCHOOL.mp3,unknown woman,jenna,the jenna school,
JERKOFFTEXTERS.mp3,charlie,texters charlie jerk,all these jerk off texters,
JEWISHRIGAMAROO.mp3,caller adam,jewish jha adam rigamaroo,that sounds like a bunch of jewish rigamaroo,
JHESCOUTINGDOUG.mp3,cat,jhe jewish scouting cat,JHE is scouting Doug Vaughn,
JHEXMAS.mp3,unknown man,xmas jhe holidays christmas jewish,I didnt realize that jim hayes enterprises celebrated the xmas side of the holiday,
JIMROSS.wav,jim ross,wwe jim ross wrestling slobberknocker,its going to be a sloberknocker,
JIMMYS.wav,charlie,jimmys condom charlie,arent jimmys a name for a condom,
JOEONJORTS.wav,prodjoe,jorts prodjoe aroused hard,theres nothing that gets me harder than jorts,
JOERODERICKBROADCASTING.mp3,doug,joe roderick broadcasting engineering,welcome to joe roderick broadcasting,
JOERODERICKLEAGUE.mp3,prodjoe,prodjoe joe roderick fantasy league,hey I dont run a joe roderick league,
JOHNKELLEYCANTWAITTOSEECAT.mp3,john kelley,cat john kelley ,cat I cant wait to see you,
JORDANWALDENBALOONPARTY.mp3,joe strauss,strauss walden,jordan walden baloon party is on its way,
JOURNALISMVICTORY.wav,unknown man,journalism,a journalism victory,
JUICESSQUIRTINGEVERYWHERE.wav,charlie,juices squirting charlie,juices squirting everywhere,
JUMPFENCE.mp3,cat,jump fence,they were screaming at him they were going to jump the fence come on the field and have their way with him,
JUNKINTRUNK.mp3,willy,junk trunk booty,you like some junk in the trunk,
JUSTACRACKER.wav,cat,cracker cat caulk,you are just a cracker,
JUSTATITCH.wav,cat,titch,eh its just a titch,
JUSTAMAZING.mp3,plowboy,amazing plowboy,that was just amazing,
JUSTBLESSED.wav,unknown man,blessed,im just blessed,
JUSTGOATIT.wav,willy,willy,we all just sit down and go at it,
JUSTMAKEOUT.mp3,prodjoe,make out kiss joe prodjoe,lets just make out,
JUSTTHETIP-HOCHMAN.mp3,hochman,tip hochman,just the tip,
JackieDoug.wav,jackie,jackie holes,no I was takling to doug,
JanorisJenkinsLovesLA.mp3,janoris jenkins,janoris jenkins la rams,omg I love LA,
KAY'SCABDRIVER.wav,kay adams,kay adams taxi cab,its crazy because I want to know who are you,
KEEPITATHOME.wav,unknown man,home,keep it at home,
KEEPITDIRTY.mp3,tim,air force ones dirty,but doug that doesnt mean we arent going to keep it real dirty dirty you know how I do,
KEEPONSTEPPIN'.mp3,tim,steppin,keep on steppin,
KEEPROCKIN'.mp3,unknown man,free world,you guys just keep on rockin in the free world,
KEEPTHECHANGE.wav,unknown man,keep the change home alone,keep the change you filthy animal,
KICKEDOFFFANPAGE.mp3,unknown man,fan page blocked,I for whatever was blocked from the fan page and it really pissed me off,
KINDANAUGHTY.wav,unknown woman,naughty lesbian,its kinda naughty,
KINKYMOM.wav,prudence,prudence kinky,hi im prudence todays letter is about a kinky mom,
KISSEDAMAN.wav,unknown woman,kissed man gay homo,well I have kissed a man,
KISSIMMEEDOUG.mp3,willy,kiss kissimmee,kissimmee doug,
KISSINGCOUSIN.wav,unknown man,kissing cousin,kissing cousin hey hey,
KISSINGJOHNVAUGHNONMOUTH.mp3,tim,john vaughn kiss mouth,when did you stop kissing john vaughn on the mouth,
KISSYKISSY-TOUCHYTOUCHY.mp3,plowboy,kissy touchy plowboy,a little kissy kissy touchy touchy,
KNIGHTANDHORSEBABY.mp3,tim,knight horse,"ill be like a knight, and you can be my horse",
KNOCKEDUPABIT.mp3,cat,knocked up,"seems to be thats just part of the job, youre going to get knocked up a bit",
KNOCKINGBALLS.wav,willy,balls knocking,knocking balls,
KNOWBETTER...ASSHATS.wav,tim,ass hats,know better you ass hats,
KNOWHOWITIS.wav,jim edmonds,know how ,"you know how it is doug, damn",
KROENKEARRESTED.mp3,Vince McMahon,vice mcmahon kroenke arrested,stan kroenke should be arrested,
"KYLIE,OHHH.mp3",unknown woman,kylie ,kylie oh,
LADIESAREGONNALOVEYA.wav,jerry seinfeld,ladies love seinfeld,the ladies are gonna love ya,
LADY'STEE.wav,ken hitchcock,ladys ladies tee hitchcock,not gonna miss it from the ladies tee to there,
LAIDOFFBECAUSEOFBIGAL.mp3,unknown man,big al laid off fired,ten thousand of us got laid off because of big al,
LANCELYNNSHORTNSWEET.mp3,rene knott,lance lynn rene interview,howd it feel to pitch with a lead like that?  Nice,
LANDOFMIDGETS.wav,doug,midgets,that come from the land of midgets,
LARGEMAN.wav,charlie,large charlie,im a large man,
LARRYONRAMSLEAVING.mp3,larry nickel,larry kroenke rams,"if they do move, stan kroenke is going to have you know what to pay",
LARRY-GLORYHOLES.mp3,larry nickel,larry nickel glory holes,and glory holes,
LARRY-LETSNOTGOTHERE.wav,larry nickel,go there larry,lets not go there doug,
LARRYSMUSTACHE.wav,tim,larry mustache bushy,larrys bustache is so bushy,
LAYDOWNHOSSANASTOBROADCASTHERO.mp3,doug,hossanas hero,they can go to tims page and lay hossanas at our broadcast hero,
LAZYLOSERS.wav,Rich from Maryland Heights,rich lazy losers,thats what lazy losers do,
LEAVEMEQUIVERING.mp3,doug,quivering,it doesnt leave me quivering ,
LEAVEYOUQUIVERING.wav,frank cusumano,frank quivering ,and leave you quivering ,
LEFTHANDEDCRANK.mp3,joe strauss,strauss crank,some left handed crank,
LEGEND.mp3,larry nickel,legend larry,thats why I am a legend,
LEMMINATING-ADMIRETIM.mp3,fitchick,fitchick lemming ,I really really admire you guys and like I said I admire tim,
LEMMING-STRAUSS.mp3,joe strauss,joe strauss lemming,what is a power lemming,
LESBIANACTIVITY.mp3,tim,lesbian activity,I prefer more lesbian activity,
LESBIANSSCISSOR.mp3,caller adam,lesbians scissor adam trib,do lesbians really scissor ,
LETHIMHAVEATHREESOME.mp3,ryan kelley,kelly threesome,leave the guy alone and let him have a threesome,
LETITOUTBABY.wav,cat,cat let out,let it out baby,
LETMEFINISH.wav,unknown man,finish,let me finish,
LETSBEHONEST.mp3,charlie,honest charlie,lets be honest,
LETSDISROBE.wav,cat,disrobe naked cat,lets disrobe now,
LETSMAKEITHAPPEN.mp3,unknown woman,make it happen,lets make it happen,
LICKSHER.mp3,unknown man,licks,he just licks her,
LIKEADIRTY.mp3,unknown woman,hardcore dirty,I like a little hardcore like a dirty,
LIKEHEARINGTHAT.wav,mike matheny,matheny ,I like hearing that,
LIKEHERTOES.mp3,jimmy the bull,bull toes feet,youre going to like her toes,
LIKEMYFEET.mp3,unknown woman,feet fff foot,I like my feet,
LIKETHATDOUG.mp3,cat,cat,and I like that doug,
LIKETIMALOT.mp3,caller adam,adam lemming,and I like it tim a lot ,
LIKETOSPANK.mp3,unknown woman,spanked,you like to be spanked,
LISTENTOTHISGUY-STRAUSS.mp3,joe strauss,listen strauss,oh my gosh listen to this guy,
LISTENERTALK.wav,tim,listeners,this is what our listeners want to talk about bro,
LISTENERSHOOKUP.mp3,tim,listeners hooking up,I guess our listeners are all hooking up bro,
LISTENINGTOTHESHOW.mp3,unknown woman,women listening,so I recently started listening to tma show god knows why,
LITTLECREEPY.mp3,joe strauss,strauss creepy,sounds a little creepy to me I dont know,
LITTLEFUSSY.mp3,willy,fussy willy,a little fussy,
LITTLEKIDLAUGH.mp3,unknown kid,laugh,ha ha ha,
LITTLESUPRISE.wav,plowboy,surprise plowboy,I got a little surprise for ya,
LITTLEWETNESS.wav,jeff abeln,wetness abeln,I enjoy a little wetness too,
LITTLEWHORE.mp3,unknown man,whore ,youre a little whore,
LIVE.wav,tim,live ,live,
LOB.wav,richard sherman,lob,lob,
LOCALHERO.wav,unknown man,local broadcast hero mckernan,local broadcast hero tim mckernan,
LOCALNEWSISDEADMEDIA.mp3,caller adam,local news media adam,local news is a dead media,
LOCALNEWSNOTFOREVERYONE.mp3,charlie,local news charlie,very few people can be on local news,
LOCKSTOPBARREL.mp3,plowboy,lock stock barrell,lock stock and barrell right now,
LOLZ.wav,tim,lol,lolz,
LONGHAIRDONTCARE.wav,charlie,long hair care charlie,long hair dont care,
LONGJOURNEY.mp3,plowboy,journey plowboy,it was a long journey but I did it,
LONGN'THIN.wav,tim,long thin,doug its just long and thin,
LONGESTADEVER-IZZY.mp3,jason isringhausen,jason isringhausen ad,thats the longest advertisement,
LOOKATMEIWORKOUT.mp3,charlie,charlie work out exercise ,look at me I work out,
LOOKITUP.wav,plowboy,research plowboy,look it up bud,
LOOKATDOUGFROMBEHIND-JAYJR.mp3,jay jr,behind jay jr,doug its good to see you always better to look at you from behind,
LOOKSVELTE.mp3,charlie,svelte charlie,you look svelte,
LOOKINGFORWARDTOSEXWITHYOU.mp3,tim,sex,looking forward to having sex with you,
LOOSESKIN.mp3,cat,loose skin ,lets be honest you have a lot of loose skin,
LORDHELPTHEMGIRLS-DMITRIYOUNG.mp3,dmitri young,dmitri young,lord help them girls,
LOSEANDWIN.wav,trent dilfer,trent dilfer espn nfl,you cannot lose games in the nfl and still win,
LOSERS.mp3,mike matheny,losers,they are not losers,
LOSINGMYHIGH.mp3,plowboy,high,cmon man im losing my high,
LOSINGSIGNAL-ADAM.mp3,caller adam,adam signal,im losing the signal I gotta go,
LOSTWEIGHTDOINGNOTHING-LARRY.mp3,larry nickel,larry weight loss pounds,I lost 21 lbs by doing nothing,
LOTOFJOURNALISM.wav,doug,journalism,thats an awful lot of journalism,
LOTOFWOMEN.wav,prodjoe,prodjoe,a lot of the women get it thrown at them,
LOUDLIKE.wav,unknown woman,loud,real loud like,
LOVE'EMUP.mp3,tim,love,love em up,
LOVENEWSTYLE.mp3,Rich from Maryland Heights,rich style,I love your new style boys,
LOVEPOORLYEDUCATED.mp3,donald trump,trump poorly educated,I love the poorly educated,
LOVERAIDERS.mp3,charlie,raiders nfl charlie,st. louis loves the raiders,
LOVEREDMEAT.mp3,fitchick,meat fitchick,I love red meat,
LOVETHISGUY.mp3,cat,cat love,I love this guy,
LOVETHOSEFRIES.wav,unknown woman,fries,I love those fries,
LOVEYOUBUDDY-JASONCOLE.mp3,jason cole,love cole,have a great day buddy I love you ,
LOVEABLEGENTLEMAN.wav,tim,loveable gentleman ,hes a loveable gentleman,
LOVEROFLOVE.mp3,cat,lover,youre a lover of love are ya,
LOWBLOW.wav,unknown woman,lowblow,low blow,
LanceLynn-CalMay.mp3,cal may,lance lynn cal may,how good was it just to see this team get the win,
LouBrock.wav,lou brock,lou brock enjoying show base burgley,again I am enjoying the show,
MADEAMILLI.mp3,tim,milli million,oooh you just made a milli,
MAKEITHAPPENMOZELIAK.mp3,unknown man,happen mozeliak ,make it happen mozeliak,
MAKELOVEALLNIGHT.mp3,frank cusumano,frank champagne,pop the champagne and make love all night,
MAKELOVE-FRANK.mp3,frank cusumano,frank sex,I wanna make love,
MAKEMYASSSEXY-MIKELEE.mp3,mike lee,sexy mike lee sexy,it make my ass sexy,
MAKEPICKS=$$.mp3,tim,picks bets money,I make picks you make money,
MAKESUREITSCRISPY.wav,cat,crispy,and make sure its crispy,
MAKEOUTWITHMARRIEDGUY.mp3,cat,make out married guy,how do you know its time to make out with another married guy,
MAKESYOUGAYTOO.wav,willy,willy gay,well when you get lured to a house and you think its a girl and you find out its a gentleman that makes you gay too,
MAKINGOUTWITHBOYS.mp3,tim,makeout boys gay,oh you finna me making out with some boys,
MALEGENITALS.mp3,tim,remotes male genitalia,these setups on remotes lend to you guys seeing a lot of male genitalia,
MALEGUYONVIEW.mp3,cat,view,I wanna be the male guy on the view,
MALEWHORES-LARRY.mp3,larry nickel,male whores larry,male whores,
MANBEEF.mp3,tim,man beef patty,its a nice thick patty of man beef,
MANGRAVY.mp3,tim,man gravy,man gravy especially,
MANOFTHEPEOPLE.mp3,prodjoe,prodjoe,maybe im just a man of the people,
MANSTARE.wav,alpena,stare alpena,it was like a man stare together,
MANWHORE.mp3,jimmy the bull,whore bull manwhore,"jim im just a man whore, I admit it, thats just who I am",
MANAGEMENTTIMBER.wav,doug,management timber,boy you are management timber,
MANAGMENTBITCH.mp3,tim,management,thats management bitch,
MANUALLABOR.mp3,tim,private school manual labor,I mean I went to slu high I dont have to do manual labor,
MANZIEL.wav,jonny manziel,manziel awesome,um thats awesome,
MARKMCGWIREPENIS.mp3,tim,mcgwire penis,oh look theres mark mcgwires penis,
MARKETING-TIM.mp3,tim,marketing,oh marketing marketing marketing,
MARP.wav,tim,marp ,marp,
MARTINKILCOYNE.mp3,cat,martin kilcoyne,martin kilcoyne,
MASSHYSTERIA.wav,bill murray,murray hysteria,human sacrifice dogs and cats living together mass hysteria,
MASSAGEYOURCHEST.mp3,tim,massage chest,ill massage your chest bro,
MASTURBATING-ADAM.mp3,caller adam,adam masterbating,fifth and sixth grade that was my whole life was masterbating ,
MATHENYWOW.mp3,mike matheny,matheny wow,I think thats all I got wow,
MATTTHEBAT.wav,matt carpenter ,mmm carpenter ,mmmm,
MATTERWYOU.mp3,cat,matter,whats the matter with you,
MAUK=BIEBER.wav,joe strauss,strauss mauk maty,maty mauk the columbia bieber,
MAUKWARCRY.mp3,maty mauk,maty mauk cocaine,awwwwww,
MAYBEALITTLE.mp3,janie the lesbian,janie ,maybe a little,
MECHAMBERS-JANIE.mp3,janie the lesbian,chambers janie,spent a lot of time in me chambers,
MEDIABADGE-STRAUSS.mp3,joe strauss,strauss rightsholder,I look forward to cats next media project for the next badge,
MEDIAEAT.mp3,jay jr,media eat,boy theres nothing like seeing the media eat,
MEDIALAUGH.wav,unknown man,laugh media,hahahaha,
MERRYXMAS(LARRY).wav,larry nickel,christmas xmas santa holidays larry,ho ho ho merry christmas,
"METGIRLS,NOTREALLY.mp3",willy,willy ,met some girls not really,
METALPECKER.mp3,tim,pecker,well I have a metal pecker,
MFFvsMMF.mp3,prodjoe,mmf mff prodjoe,"yea yea yea male female female, as opposed to the more popular male male female",
MIKELEE-FATALBERT.mp3,mike lee,mike lee fat albert,hey hey hey fat albert,
MIKELEE-HOTDOGSMAKEYOUFAT.mp3,mike lee,hot dogs mike lee fat,hot dogs make you fat,
MIKELEE-SHUTUPDOUG.mp3,mike lee,shut up doug mike lee,ah shut up doug,
MIKELEE-TIMLEMMING.mp3,mike lee,mike lee best radio lemming,you know who the best at radio is.  Tim.,
MILDFOOTFETISH.mp3,larry nickel,larry foot fetish fff ,its not his fault hes got a mild foot fetish,
MILKPROSTATE.mp3,tim,prostate milked,clearly a lot of our audience enjoys having their prostate milked,
MINISTROKE.wav,doug,stroke,I had a mini stroke,
MISCHEVIOUS.wav,doug,mischevious,were just mischevious madcalfs,
MISSINGBUNNIES.wav,plowboy,bunnies,missing bunnies,
MISSOURICIGS.mp3,plowboy,missouri cigs ciggerrettes,missouri has cheap cigs,
MMHMM.mp3,doug,mmhmm,mmhmm ,
MOISTMOUTH.mp3,tim,mouth moist,to keep my mouth moist for you,
MOMMYTOLIET.mp3,unknown woman,mommy toiler,ew mommy go look in the toilet,
MONEYSHOT.mp3,timberfake,money shot timberfake,just gave him the money shot,
MONEY=SHOW.mp3,tim,broker,if you have a checkbook and a check that doesnt bounce you have a show,
MOODFORBOTTOMING.mp3,tim,bottoming mood bottom,im in the mood for bottoming,
MOREKIDS.wav,charlie,charlie kids,lets have more kids,
MORESAWCE.wav,tim,sauce sawce,I like more sawce,
MORESOFTTHANDEEP.mp3,jay jr,soft deep ,more soft than deep,
MOUNTAINDEW.wav,unknown man,jacked ,im all jacked up on mountain dew,
MOUTHFULL.wav,tim,mouth full,you have had your mouth full all morning sir,
MOUTHWATCHING-TIM.mp3,tim,mouth,I like watching your mouth bro,
MOUTHFULDELICIOUS.wav,unknown woman,mouth mouthful,its a mouthful and its delicious ,
MOVESDOWNTHERE.mp3,doug,moves,I think he has pretty good moves down there ,
MOVINGTARGET-GOOLD.mp3,derrick goold,goold target,youre a moving target doug,
MOZELIAK-CATBACKTOYOU.mp3,john mozeliak,mozeliak jim fsn midwest,well Jim back to you,
MYBOYDRAKE-RYANKELLEY.mp3,ryan kelley,drake ryan kelley,dont forget about my boy drake,
MYBROTHERSAREHOT.mp3,charlie,brothers hot charlie,I think both of my brothers are hot,
MYNEWFRIEND.mp3,jimmy the bull,bull friend,I consider you my new friend,
MYOFFICE.mp3,tim,office,get out of my office,
MYSTUFF.wav,charlie,stuff,just showing people my stuff,
NAILEDIT.wav,douglas,douglas told ya,I tolds ya,
NAKEDGUYINBED.mp3,brian hoffman,hoffman naked guy,its just a naked guy in bed,
NAKEDMALEVIDEOS.mp3,frank cusumano,frank naked males,quit sending us naked video of males ok,
NAKEDMOTHER-IN-LAW.mp3,frank cusumano,frank mother naked,I saw my mother in law without any clothes this weekend,
NAMEATOPIC.mp3,cat,cat topic,name a topic big man,
NATTYNATESNOOTFUL.mp3,natty nate,nate snootful,hes a snootful,
NAUGHTYDREAMS.mp3,tim,dreams naughty sleep,I find myself in a deep sleep having naughty dreams,
NAUGHTYJOCKSTRAP.mp3,tim,naughty jock strap,I just wear a naughty jock strap,
NAUGHTYNAUGHTYTIME.mp3,cat,naughty time cat,naughty naughty time,
NAUGHTYVIDEOSOFCURIOUSFINGERS.mp3,tim,curious fingers,I like pictures and videos of curious fingers and such,
NEEDASHRUBONTHATONE.wav,cat,shrub,you need a shrub on that one over there,
NEEDSTOKNOW.mp3,tim,doug needs,doug needs to know,
NEENERNEENER.wav,tim,neener,neener neener neener,
NEIGHBORHOODLADIES.mp3,cat,show off ladies,show yourself off to the neighborhood ladies,
NELLYSHOME.mp3,tim,nelly,ooooh nellys home,
NELLYVILLE.mp3,plowboy,nellyville,oh yea nellyville,
NEVERBEASCOOLASTIM-CAT.mp3,cat,lemming cool,ill never be as cool as you tim,
NEVERDONESTEROIDS.wav,charlie,steroids charlie hgh,again ive never done steroids,
NEWMATERIAL.mp3,charlie,new material charlie,I like the new material,
NEWTV.wav,aj clemente,van tieu too news broadcast nbc north dakota,hi im van too ,
NEWSUCANUSE.wav,cat,news,news you can use,
"NEWS,SWEETHEART.mp3",charlie,news sweetheart ,im in the news sweetheart,
NEWS.wav,joe strauss,news strauss,ive got news for you,
NEXTPLEASE.wav,charlie,next,next please,
NEXTTOPIC.mp3,charlie,next topic,next topic,
NICEATTITUDE.mp3,doug,attitude ,dont you have a nice little attitude ,
NICENIPPLES.mp3,jimmy the bull,bull nipples,he said he had nice nipples,
NICEONDOUG-LARRY.mp3,larry,nice larry,hah nice one doug,
NICEQUESTIONDOUG.mp3,rick hummel ,question hummel,thats a nicely phrased question doug,
NICERACKDOUG.mp3,cat,rack boobs,ya got a nice rack doug,
NIKIMINAJ-DENNY.mp3,denny,denny friendlys minaj,nicky minaj mixed fusion mascato,
NIPPLECOVERS.wav,unknown man,nipples,nipple covers,
NIPPLEHAIR.mp3,cat,nipple hair shrub,five inch nipple hair,
NIPPLESAREHARD.mp3,unknown man,wwe hard nipples excited,my nipples are hard I am excited,
NIPPLESARESENSITIVE.mp3,plowboy,sensitive nipples plowboy,nipples are sensative,
NOBALLSABOUTFISHER.mp3,Rich from Maryland Heights,rich jeff fischer fisher nfl rams,you dont have the balls to answer whether or not you think jeff fischer should come back or not,
NOCOACHCANTAKEWHISTLE.mp3,charlie,charlie coach whistle,aint a coach in this gym that can take this whistle from me,
NOCUCKLIFE.mp3,plowboy,plowboy cucklife,theres no cucklife,
NOENEMIES.mp3,plowboy,enemies plowboy,I have no enemies,
NOHOLES-JACKIE.mp3,jackie,jackie holes,I have no holes,
NOINFECTION.mp3,weezer,weezer infection,you dont want to get an infection,
NOINTERESTINDOUG.mp3,unknown man,interest,I have no interest in doug sexually,
NOMISTRESSES.mp3,ryan kelley,kelley mistresses,you know what my wife says no mistresses, 
NONONO.mp3,tim,no,no no no no,
NOONELISTENING.wav,matt holliday ,holliday listening,you dont have to worry what you say because no ones listening,
NOSEXUALURGE.wav,frank cusumano,frank sexual urge,no sexual urge at all,
NOSHOW=NOCOACH.mp3,charlie,coach ,"if youre a HC or GM in this town and you dont have the backing of this show, your not long for STL",
"NO,NO,NO,NO.mp3",plowboy,no ,no no no no,
NOTABASEBALLGUY.mp3,charlie,charlie baseball,your not a baseball guy,
NOTAMAN.wav,cat,man,youre not a man,
NOTAMIZZOUFAN.mp3,unknown man,mizzou fan,I understand amber that youre a big mizzou fan,
NOTATERRIBLEQUESTION(STRAUSS).mp3,joe strauss,good question strauss,that isnt a terrible question,
NOTAWAVEGUY.mp3,cat,wave,im not really a wave guy,
NOTAWOMAN.wav,doug,woman,I am not a woman,
NOTCOUNTONME.wav,charlie,count charlie,I like people to not count on me,
NOTFACTUAL.wav,tim,wrong,not factually correct sir,
NOTFUNINBED.mp3,unknown man,fun bed,I dont think that youd be much fun in bed,
